,Unnamed: 0,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1912,1912,“–Ё¬»—,он бросает .,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.03102835,-0.02323658,-0.057986543,0.021608463,0.016844569,0.010111563,-0.007366031,0.03346401,-0.051830344,-0.03606066,0.0020920204,-0.01695773,0.017138328,0.00953823,0.019298013,0.017173294,0.006193068,0.065893725,-0.03824576,-0.037330084
1913,1913,“–Ё¬»—,ты в дерьме он бросает .,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.041087754,0.02002898,-0.057154395,0.004189178,-0.041802384,0.13716178,0.05742129,-0.040799364,-0.018220719,-0.0076549626,0.011093566,-0.0054497276,0.0066282344,0.010203457,0.017814247,0.012598387,0.010315246,0.05312123,-0.042465992,-0.0017545235
1914,1914,ћЁ““,один из его кулаков пролетает мимо теб€ .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.033707067,-0.027192963,-0.050752964,0.0064679263,-2.0570318e-05,-0.007019248,-0.0063078986,0.017694231,-0.03588715,-0.024854725,-0.0036219566,-0.018211234,0.01176989,-0.0034208538,0.012452192,0.038629733,-0.0017205398,0.015586525,-0.010165106,-0.01331368
1915,1915,ћЁ““,получаетс€ 12 не думаю что попадает .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.03390595,-0.042033613,-0.06633338,0.008753909,-0.013521837,-0.016228452,-0.021287039,0.006740716,-0.021078218,-0.02280082,0.0008642843,-0.023863897,0.018782066,-0.018125685,0.00463296,0.023723163,-0.015562939,0.035291847,-0.018543983,-0.044683088
1916,1916,Ћ»јћ,нет .,1,0,0,0,0,0,0,1,0,0,0,1,0,0.010435293,-0.056811128,-0.057598043,-0.019984221,0.018769844,-0.0023990849,-0.014075799,0.059006877,-0.13295528,-0.013224337,0.12025378,-0.26490572,0.5254167,0.5167494,-0.12532604,-0.2805907,-0.05490364,-0.14982298,0.033055153,0.038351
1917,1917,ћЁ““,"ты ( "" вжух ! "" ) быстро уворачиваешьс€ в сторону .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.04339308,0.026830764,0.0040465132,-0.074802905,-0.09791533,0.267656,0.13235956,-0.10222129,-0.002422135,-0.025337053,-0.12831758,0.055616993,-0.092848524,0.07930154,-0.037170667,-0.037009694,0.105225615,-0.06282942,0.028436352,0.028598007
1918,1918,ћЁ““,"ты чувствуешь как кулак ( "" вжух ! "" ) мимо одного из ушей .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.026573861,-0.06034824,-0.0094808,-0.04941592,-0.014275094,-0.012556832,-0.011655443,0.010223331,-0.034040336,-0.040683746,-0.11726153,0.02490637,-0.068814725,0.051086843,-0.03094323,-0.013185478,0.08931411,-0.03927941,0.012678656,0.016785964
1919,1919,Ћќ–ј,как в матрице !,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.015067502,-0.042360436,0.12173527,-0.17859666,-0.09486035,0.19572575,0.10975486,-0.09217158,0.01965734,0.015429786,0.019560171,0.01600487,-0.0031348397,-0.003391183,0.0025108994,0.013116189,0.016311586,0.00728689,-0.0266507,0.004150386
1920,1920,ћЁ““,ты поднимаешьс€ обратно схватившись за кинжал давай бросай на удар .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.034102026,-0.034551024,-0.04316952,0.00020734502,-0.0011880032,-0.0068624574,-0.013082412,0.016393755,-0.032112475,-0.016915137,0.0018129746,-0.018667797,0.0060841143,-0.0081581175,0.012233219,0.022856727,0.016940765,0.03805842,-0.03790885,-0.0038283102
1921,1921,Ћќ–ј,о божечки !,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0414207,-0.010792508,0.12047694,-0.15602256,-0.0639399,-0.00705311,0.003950044,-0.025452517,0.013867409,0.0063824547,-0.004969437,0.014044621,-0.04036608,-0.038584698,-0.019060679,0.027480124,0.011080203,-0.011097417,-0.041200127,-0.0213359
1922,1922,“–Ё¬»—,давай гр€зный пройдоха ты сможешь .,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.031181851,-0.047048815,-0.039401706,0.004175752,0.003212114,-0.0039474005,-0.009360259,0.008585705,-0.028204903,-0.012495267,0.010892912,-0.01223285,0.0014588069,-0.0003307999,0.013426323,0.018824449,0.019711183,0.039551258,-0.03870269,0.0010152203
1923,1923,Ћ»јћ,так оу это плохо .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.03174553,-0.044468388,-0.0650974,0.016024902,0.0044165975,-0.013809774,-0.02086265,0.03519906,-0.054276835,0.00399477,0.021120809,-0.0019583523,0.00022791694,0.00034027686,0.03483865,0.03024976,-0.0065257144,0.07242103,-0.06643164,-0.025415797
1924,1924,Ћќ–ј,бросай дважды .,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.03182993,-0.043951984,-0.052004185,0.0102448035,0.01993501,-0.0041082436,-0.0075859907,0.029538224,-0.054467373,-0.03889247,0.008528476,-0.019588722,0.019285694,-0.002018242,0.02424721,0.025513848,0.0015470849,0.0442384,-0.022237204,-0.030059783
1925,1925,Ћќ–ј,у него еще есть преимущество ?,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.04028607,-0.04267663,-0.10508636,0.023669416,-0.080490984,-0.048555445,-0.06802956,-0.07597237,0.06556701,-0.03966154,0.004572091,-0.05779,0.051642455,0.040927738,0.07837701,0.42994002,-0.15875836,-0.2726606,0.14882663,-0.038743883
1926,1926,Ћ»јћ,оу у мен€ сейчас есть преимущество на атаку ?,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.041501347,-0.03747712,-0.10698568,0.024667813,-0.06716105,-0.040790826,-0.04814216,-0.050805707,0.011162242,-0.058145326,-0.0021381516,-0.08089098,0.05781656,0.048424326,0.09870766,0.5612478,-0.20586443,-0.3294364,0.17412722,-0.05617557
1927,1927,ћЁ““,потому что он теб€ не видит да .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.029720958,-0.0802673,0.04002457,0.14265713,-0.009925947,0.0032282644,-0.011086231,0.0026488607,-0.008037861,-0.005104557,-0.008065296,-0.023977049,0.015983652,-0.011030782,0.0042346017,0.046854164,-0.020842655,0.0035008232,-0.007911253,-0.013379536
1928,1928,Ћ»јћ,да .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.016389906,-0.24213363,0.36896774,0.5469212,0.05126037,0.059461426,0.026099976,0.0058361483,0.0044138622,0.0013883779,-0.0027411275,-0.0152692525,0.0134812435,0.0060062543,0.005542986,-0.013392051,-0.00840054,0.006211934,0.013732101,-0.0063788625
1929,1929,Ћ»јћ,ох слава богу .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.030554248,-0.048746157,-0.040834274,-0.00995986,0.011544345,-0.0063273343,-0.007173615,0.027253171,-0.05110838,-0.0081605995,0.013869061,0.014612925,0.011315467,-0.002287966,0.030625194,0.012825083,0.012572092,0.030969543,-0.023671359,-0.042289414
1930,1930,ћЁ““,ты на данный момент скрыт .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.034756366,-0.027789295,-0.059689958,0.009661938,-0.0033141735,-0.0013885817,-0.01292819,0.010612636,-0.03742179,-0.020005107,0.0033410988,-0.020924512,0.010829053,-0.003777752,0.015728274,0.024753848,0.011321156,0.048625357,-0.04573804,0.005913852
1931,1931,Ћќ–ј,гораздо лучше !,1,0,0,0,0,0,1,0,0,0,0,1,0,0.010695609,-0.15231703,0.17644374,-0.22764133,-0.038722035,-0.023339292,0.015581005,-0.00198974,-0.00042720302,0.0022063237,0.02247707,0.0033472257,0.0097918585,-0.027104078,-0.00046512083,0.026315743,0.01623668,0.008753787,-0.035580467,-0.013384921
1932,1932,Ћ»јћ,это гораздо лучше .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.02940093,-0.044273257,-0.06148426,0.0121619105,0.0049246564,-0.014477771,-0.0092217345,0.02886297,-0.047291,-0.0017042301,0.009565397,-0.01434174,0.002820992,-0.00542024,0.03289988,0.0054158675,0.005651233,0.07939979,-0.071543925,-0.020160062
1933,1933,Ћ»јћ,26 !,1,0,0,0,0,0,0,1,0,0,0,1,0,0.032381743,-0.21538047,0.29148144,-0.34668213,-0.061603103,-0.024524009,0.008410939,-0.02711486,0.030989267,0.009167487,0.040222045,0.014510165,0.008026136,-0.026294833,-0.003200948,0.032655932,0.016671846,0.0030529778,-0.042792857,-0.014641774
1934,1934,“–Ё¬»—,это сработает .,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.02809791,-0.04536939,-0.06807822,0.021998597,0.010995544,-0.007570655,-0.017132293,0.03240051,-0.05455546,0.0019438347,0.012027967,-0.015890745,-0.0020814806,0.0034962145,0.042754877,0.0039813104,0.00052870583,0.10177254,-0.09116222,-0.020553483
1935,1935,ћЁ““,попадает .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.032131843,-0.048100628,-0.056698494,0.01999081,0.032057237,0.00068986614,-0.0032915336,0.03468532,-0.06328351,-0.053474106,0.013639643,-0.017980231,0.023321133,0.011295958,0.023208106,0.0067476514,0.0016458274,0.06995055,-0.023577806,-0.07803369
1936,1936,ћЁ““,теперь сделай бросок на урон от скрытой атаки конечно же .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.032197047,-0.03209562,-0.050480936,0.0039345836,0.00034928435,-0.009857049,-0.0118963765,0.03192687,-0.039666012,-0.025695642,-0.013497023,-0.018039025,0.008216585,0.0040891445,0.0074585583,0.020896021,0.008781931,0.041273464,-0.026727226,-0.015121556
1937,1937,Ћ»јћ,плюс обычный ?,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.044520188,-0.06814406,-0.118909806,0.027502026,-0.12240647,-0.101499304,-0.13492794,-0.15471186,0.20070711,0.05586462,0.059858024,0.028550824,-0.0023063903,0.006719453,0.025193263,-0.02448707,0.010597178,0.020639453,-0.015516183,0.053441618
1938,1938,ћЁ““,да .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.016389906,-0.24213363,0.36896774,0.5469212,0.05126037,0.059461426,0.026099976,0.0058361483,0.0044138622,0.0013883779,-0.0027411275,-0.0152692525,0.0134812435,0.0060062543,0.005542986,-0.013392051,-0.00840054,0.006211934,0.013732101,-0.0063788625
1939,1939,—Ёћ,не убивай его !,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.0018225285,-0.11354634,0.114125855,-0.17509446,-0.039149236,-0.013641734,0.010141722,0.013733857,-0.016181588,-0.004825556,0.0002146741,-0.018419983,0.011565594,-0.044486716,-0.021495067,0.027135583,-0.0065178783,0.010274704,-0.040831573,-0.008626183
1940,1940,ћЁ““,ну мы считаем это нелетальным уроном потому что он бьет руко€тью кинжала .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.030834341,-0.028545696,-0.061210778,0.010289437,-0.010826978,-0.009554775,-0.016810993,0.016821574,-0.024996672,-0.0022713118,-0.00043243117,-0.013580292,0.009777695,0.0032511659,0.017526021,0.024051271,0.0034008836,0.05112893,-0.04850954,-0.006986641
1941,1941,Ћќ–ј,хлоп она тупа€ !,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.0003577724,-0.11776457,0.122209884,-0.17236583,-0.032728266,-0.011256449,3.28466e-05,-0.0014418111,-0.0044582314,-0.004323575,0.008279727,-0.0005793105,0.006670126,-0.005006853,-0.0046732104,0.020689564,0.009029011,0.016352408,-0.035152253,-0.0058216094
1942,1942,ќ–»ќЌ,€ пью эль пока смотрю на это все .,2,0,0,0,0,1,0,0,0,0,0,0,1,-0.035802457,-0.026950095,-0.05953372,0.00593036,-0.00503046,-0.0009408872,-0.016447905,0.02635257,-0.05166709,0.012124095,-0.00067470124,-0.042457704,0.0166763,-0.08054052,-0.018650644,-0.024586339,-0.010783951,0.009903907,-0.0161317,-0.02234303
1943,1943,ћЁ““,( ориону ) ты смотришь на скопление тумана и какие-то движущиес€ в нем фигуры .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.0862155,0.45751414,0.19118457,-0.012664577,0.046717625,0.03231284,-0.13310905,-0.050959952,-0.01881577,-0.018683521,-0.00980892,0.009355341,-0.011856958,0.026220953,0.036512285,-0.002413184,0.11566555,-0.02526058,0.011465378,-0.014946221
1944,1944,ќ–»ќЌ,"да и € такой "" это туман ! """,2,0,0,0,0,1,0,0,0,0,0,0,1,-0.028120007,-0.032816075,0.1616377,0.025732681,-0.0050940583,-0.016933136,-0.045732893,0.010336512,-0.03281459,0.010403152,-0.1453838,0.032136604,-0.0973678,0.0045443405,-0.1209002,-0.07066451,-0.06909994,-0.048693974,0.028322339,0.0077007175
1945,1945,ќ–»ќЌ,скорее всего заклинание килет .,2,0,0,0,0,1,0,0,0,0,0,0,1,-0.031189814,-0.032676596,-0.05567587,0.014125598,0.008181437,-0.0033807834,-0.011262882,0.016447324,-0.040292636,-0.027896497,-0.005263673,-0.009818173,0.004103623,0.0042814654,0.011199056,0.0078639425,0.0071932254,0.042279936,-0.01928263,-0.01842251
1946,1946,Ћќ–ј,€ вслепую ищу тринкета .,2,0,0,0,0,0,1,0,0,0,0,0,1,-0.03541547,-0.030042564,-0.05746073,0.0057309284,0.002296896,2.112067e-05,-0.007883886,0.03241102,-0.06563757,0.018983508,0.0016801094,-0.050791975,0.02228218,-0.14823157,-0.06008317,-0.07255935,-0.023276724,-0.048579462,0.051365785,-0.045665078
1947,1947,—Ёћ,тринкет у мен€ в руках .,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.0436446,0.01523579,-0.07305901,0.0077423146,-0.055308655,0.13314025,0.06652935,-0.048899237,-0.03921826,-0.03611825,-0.00019390992,-0.05254357,0.039326414,0.04808054,0.07559708,0.40718243,-0.146858,-0.2367298,0.12529425,-0.031207062
1948,1948,ћЁ““,"ты думаешь "" где #",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03537952,-0.037479274,-0.067352004,-0.0059898105,-0.025122497,-0.025442215,-0.037256353,0.012683377,-0.03717399,-0.032556433,-0.14251538,0.0205583,-0.08849352,0.021095304,-0.10344851,-0.005249089,-0.050812792,0.0058016297,-0.100522794,0.2633447
1949,1949,ћЁ““,"где тринкет ? """,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.04405986,-0.06346688,-0.094232135,0.0016881166,-0.09786767,-0.07273916,-0.10229375,-0.113638885,0.12929021,-0.026653983,-0.14078143,0.078035854,-0.118774,0.09765606,-0.10298996,-0.06739027,-0.059292607,-0.02950621,0.030686364,0.04843557
1950,1950,ћЁ““,"и ты видишь огромного медвед€ и думаешь "" вот где тринкет !",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.05780277,0.28335497,0.1946499,-0.073358335,0.042828243,-0.06850682,-0.15087323,-0.010572384,-0.009683109,-0.015716154,-0.042872977,0.028869001,-0.04384595,0.041039698,-0.028219085,-0.005164605,-0.012801259,0.0063709165,-0.010850974,0.00775842
1951,1951,ћЁ““,это не тринкет .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.031042427,-0.04115243,-0.06960573,0.0077847242,-0.0024335084,-0.00789917,-0.012616875,0.03710664,-0.061708566,-0.00052994833,-0.0018641326,-0.028985726,-0.0030425105,-0.02541226,0.010740587,0.014384781,-0.014172436,0.07196044,-0.0835533,0.00043653915
1952,1952,ћЁ““,"на нем нет брони "" .",2,1,0,0,0,0,0,0,0,0,0,0,1,-0.022048999,-0.039557293,-0.052338835,-0.015073194,-0.0017981313,-0.008797826,-0.019058017,0.031805173,-0.076421626,-0.041303214,-0.080090135,-0.061552122,0.10639292,0.23192228,-0.110229135,-0.11018089,-0.05758878,-0.056454923,0.015741296,0.028674245
1953,1953,ћј–»Ўј,оу точно .,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.026640564,-0.051749956,-0.058871135,0.02051117,0.020797277,-0.0016622598,-0.009969534,0.04958173,-0.059490643,-0.061400734,0.019324904,-0.018608086,-0.002348308,-0.00021347236,0.013529112,0.03277891,-0.014055003,0.07231332,-0.038637683,-0.045449153
1954,1954,Ћќ–ј,о да !,1,0,0,0,0,0,1,0,0,0,0,1,0,0.53099346,-0.21356376,0.43109906,0.15927279,-0.035166,0.028893752,0.025134755,-0.029916504,0.044089943,0.033320494,0.003979783,0.0038617693,-0.012977228,-0.027904449,-0.014366955,0.018474655,0.0075145024,-0.027035967,-0.021348372,0.003814669
1955,1955,Ћќ–ј,и € обнимаю %,2,0,0,0,0,0,1,0,0,0,0,0,1,-0.0798835,0.38868448,0.14821267,-0.010330736,0.07171794,-0.083660156,-0.19332391,0.06300707,-0.117621884,0.40542164,0.057391763,0.043293655,-0.05943336,-0.07573491,-0.034067675,-0.084166944,-0.026535768,-0.09735453,0.11171516,-0.050159793
1956,1956,Ћќ–ј,о нет %,2,0,0,0,0,0,1,0,0,0,0,0,1,0.50551075,0.018978419,-0.108632766,0.011039903,-0.017676279,-0.01963879,-0.040194586,0.092817895,-0.15918778,0.48321408,0.12233483,-0.066890255,0.22775541,0.4397136,-0.044286393,-0.16267264,-0.01876908,-0.13409919,0.04894886,0.045293845
1957,1957,Ћќ–ј,что происходит ?,2,0,0,0,0,0,1,0,0,0,0,0,1,-0.045706376,-0.06527448,-0.13005856,0.034579106,-0.14977564,-0.11308563,-0.14967336,-0.20345075,0.2549482,0.023542825,0.05019738,0.024084875,0.0119250715,0.0036947227,0.010153389,-0.023013426,-0.015005301,-0.0089152185,0.020225361,-0.0054557337
1958,1958,ћЁ““,ты не понимаешь .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03314184,-0.03726317,-0.07225241,0.011425603,-0.004252411,-0.010329902,-0.012807669,0.020765712,-0.042521033,-0.021192169,-0.0045767557,-0.028359786,0.00986824,-0.026671248,-0.0021909603,0.020154754,-0.0094433045,0.048950184,-0.046376664,-0.0019913467
1959,1959,ћЁ““,тринкет без доспехов слегка другого оттенка #,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.031458985,-0.028769312,-0.050516717,0.0013829783,-0.0055068075,-0.012783498,-0.016699273,0.024155088,-0.04686823,-0.011557864,-0.0053613028,-0.02783356,0.006470905,-0.043488175,-0.011258566,0.027033042,0.0075699566,0.023750098,-0.09204155,0.17215373
1960,1960,ћј–»Ўј,нет он похож !,1,0,0,0,1,0,0,0,0,0,0,1,0,0.021449385,-0.11805672,0.11738421,-0.19013092,-0.036228847,-0.0066577345,-0.0031286492,0.022890633,-0.05396592,0.009255866,0.06781168,-0.13425803,0.27222562,0.25496086,-0.06907218,-0.11140486,-0.015111457,-0.06986771,-0.026098045,0.02124385
1961,1961,ћј–»Ўј,чувак да ладно € достаточно долго была с тринкетом .,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.03553391,-0.018379912,0.036012832,0.12535371,-0.0041065696,-0.14063804,0.22248568,0.049877644,-0.0013428824,-0.01175181,0.030377911,0.1631223,0.09160882,-0.08521308,-0.03460485,-0.049082495,-0.009148289,-0.054526147,0.034561936,-0.0065426403
1962,1962,ќ–»ќЌ,"( подража€ марише ) "" да ладно чувак ! """,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.016734624,-0.12370449,0.094414294,0.029146412,0.0023727568,-0.00015845595,-0.0060026273,0.019129626,-0.046105023,-0.07650477,-0.1474512,0.22817063,-0.025882889,0.057864808,-0.0625061,-0.038493007,0.12393782,-0.12171157,0.05059577,0.038653463
1963,1963,ћј–»Ўј,( сме€сь ) да ладно чувак !,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.006707772,-0.15077314,0.15660326,0.058309156,0.012057502,0.008285109,0.0030924727,0.01936533,-0.04245854,-0.06307642,-0.012339711,0.25718167,0.09423505,-0.022177877,0.033103257,-0.0051676338,0.25039622,-0.14015606,0.037158534,0.025580002
1964,1964,Ћ»јћ,27 пр€мо в основание его черепа .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.048657842,0.05139888,-0.04488205,-0.007899355,-0.067505516,0.23546347,0.12031014,-0.07824973,-0.008969481,-0.0028826112,0.014532632,0.0017848128,0.0063901814,0.0034826414,0.012672581,-0.0015730024,0.005134706,0.025300264,-0.01149303,-0.008419756
1965,1965,—Ёћ,боже .,0,0,0,0,0,0,0,0,1,0,1,0,0,0.057477765,-0.03609065,-0.064203046,0.03454269,0.026100622,0.003103638,-0.0032949739,0.0307972,-0.06538463,-0.05525674,0.009915517,-0.008452344,0.0020798356,-0.022749493,0.018159932,0.0107324105,0.012757645,0.08269091,-0.008299339,-0.06988759
1966,1966,ћЁ““,хорошо .,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.0088002095,-0.10183508,-0.11861547,-0.059069607,0.75411224,0.073171556,0.09480937,-0.1398157,0.23970221,0.044008933,-0.007014808,-0.047932535,0.0033593648,-0.0039839265,-0.008234459,-0.0053236415,-0.010626827,-0.01411046,0.013872025,0.013461954
1967,1967,ћЁ““,хр€сь !,2,1,0,0,0,0,0,0,0,0,0,0,1,0.034063496,-0.2148154,0.3028447,-0.355667,-0.05524421,-0.018092224,0.018522708,-0.014434172,0.015630562,0.010637641,0.035831355,0.01251327,0.0067253173,-0.028073186,-0.006172876,0.03916891,0.015909554,-0.0014808469,-0.045839835,-0.01036923
1968,1968,ћЁ““,"звучный удар попадает и теперь слышно как дварфы ( с энтузиазмом ) "" да ! """,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.036308907,0.0054288544,0.21429443,0.15146032,-0.0030676636,-0.09768616,0.09703754,0.014420301,0.021853324,-0.018068261,-0.110031515,0.030050749,-0.063886754,0.05798366,-0.03180057,-0.025294924,0.079162054,-0.058768794,0.02959573,0.014776855
1969,1969,ћЁ““,"( шокированно ) "" у-у-у-ух ! """,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.018376458,-0.0978673,0.042857353,-0.113747686,-0.02522675,-0.014695227,-0.013340803,0.0134977,-0.040176045,-0.07037658,-0.24947049,0.068023086,-0.15144897,0.11225557,-0.07920642,-0.045274302,0.17540102,-0.12942386,0.061334454,0.032676574
1970,1970,ћЁ““,все веселье останавливаетс€ и наступает затишье .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.067364745,0.32700372,0.14705385,-0.0015427391,0.07188192,-0.055504635,-0.14875266,-0.00036494457,-0.02374658,-0.020095801,0.010260448,0.0018026292,0.004542618,0.016770203,0.01423672,0.00018294853,0.0027844873,0.024858125,-0.003186439,-0.029154735
1971,1971,ћЁ““,все стихло .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.032767326,-0.036519118,-0.055974506,0.017885951,0.016877236,0.0138031375,-0.0026904505,0.017764358,-0.03932518,-0.032331374,0.0040563736,-0.018901808,0.018158525,0.0046527567,0.013836789,0.005791009,0.00377501,0.04647275,-0.021376478,-0.027119327
1972,1972,ћЁ““,балгус не сдвинулс€ кстати .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.03227149,-0.03882724,-0.061585683,0.008559882,0.0037579157,-0.010071201,-0.01410071,0.022628339,-0.043317605,-0.03195913,-0.0052197888,-0.02895001,0.023915764,-0.011461507,0.0020233311,0.003922599,0.008104364,0.035643425,-0.020832429,-0.040485166
1973,1973,ћЁ““,ты ударил и это как бить стену .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.061623584,0.2791112,0.1097684,0.00041670768,0.052009042,-0.060770623,-0.14083724,-0.0039148666,-0.02656905,-0.0034459438,0.011956703,-0.0012068067,-0.005094561,0.012517938,0.025614435,0.0062024263,0.008554942,0.054258905,-0.047017694,-0.009387953
1974,1974,ћЁ““,и там ст€нутый толстый пень из мышц где у дварфа ше€ .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.04677968,0.111593224,0.015436813,0.006450464,0.015401385,-0.029109815,-0.066613264,-0.0013619558,-0.032194965,-0.028893964,-0.0046633594,-0.026831826,0.01992146,0.025311003,0.03817266,0.18644263,-0.06283071,-0.09460682,0.054218467,-0.027641393
1975,1975,Ћ»јћ,нет .,0,0,0,0,0,0,0,1,0,0,1,0,0,0.010435293,-0.056811128,-0.057598043,-0.019984221,0.018769844,-0.0023990849,-0.014075799,0.059006877,-0.13295528,-0.013224337,0.12025378,-0.26490572,0.5254167,0.5167494,-0.12532604,-0.2805907,-0.05490364,-0.14982298,0.033055153,0.038351
1976,1976,Ћ»јћ,черт !,0,0,0,0,0,0,0,1,0,0,1,0,0,0.06856137,-0.23780541,0.3260857,-0.40380692,-0.057302315,-0.021963017,0.018107211,0.0013549636,-0.024859454,-0.043015476,0.07560063,-0.019854374,0.06870059,-0.015820803,0.0041276217,0.10176918,0.07323741,0.5869789,0.8649222,0.29488382
1977,1977,ћЁ““,ты отводишь кинжал назад и его рука т€нетс€ и хватает твое зап€стье .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.057274308,0.2273973,0.090454705,-0.0028176708,0.04467215,-0.050323576,-0.10905182,0.0012419719,-0.024128895,-0.013098761,0.008607164,-0.0031199937,0.0035015373,0.0057568257,0.012468181,0.0063471156,0.008280442,0.027531693,-0.017817477,-0.0075715226
1978,1978,Ћќ–ј,черт боже мой !,0,0,0,0,0,0,1,0,0,0,1,0,0,0.06720016,-0.13159947,0.13532643,-0.1978925,-0.031284943,-0.014660392,0.001050866,0.010981501,-0.03911071,-0.03811289,0.034792196,-0.015294847,0.030461129,-0.02389408,0.006899081,0.06352215,0.04993357,0.33683687,0.43018326,0.12244669
1979,1979,“–Ё¬»—,вот дерьмо !,0,0,1,0,0,0,0,0,0,0,1,0,0,0.010475627,-0.15391351,0.17814295,-0.23402724,-0.036880683,-0.013090435,-0.0011424974,0.01168528,0.009596522,-0.001652371,0.015371601,0.0077144615,0.0001994548,-0.0066679535,-0.0036331408,0.029533891,0.008181351,0.023978014,-0.047537472,-0.013926106
1980,1980,ћЁ““,он медленно поворачивает голову к тебе и ( смеетс€ ) ( все смеютс€ ),2,1,0,0,0,0,0,0,0,0,0,0,1,-0.046555012,0.09457103,0.01138217,-0.0022706706,0.018035343,-0.02174052,-0.062484704,0.018239122,-0.045384932,-0.042359434,-0.07553583,-0.016206807,-0.017889246,0.015774857,0.063060865,0.013005835,0.31127185,-0.104955584,0.025207065,0.03009067
1981,1981,Ћ»јћ,отступление бонусным действием .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.030178385,-0.0374608,-0.05174176,0.014852487,0.014791983,-0.00320073,-0.0059926654,0.023003317,-0.041866,-0.026876828,0.003263801,-0.011616453,0.010163166,-0.00053338817,0.013599574,0.0063547143,0.0070289564,0.03616673,-0.013234891,-0.02103148
1982,1982,Ћќ–ј,о нет !,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5488769,-0.090015404,0.1467219,-0.21866427,-0.056826357,-0.0123465955,-0.0016490922,0.0055306605,-0.04748949,0.023578718,0.08597637,-0.16256255,0.32831314,0.31259102,-0.10161297,-0.1596578,-0.023487665,-0.13105902,-0.008466321,0.033634543
1983,1983,Ћ»јћ,отступаю как плут .,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.032599226,-0.032090962,-0.054883152,0.014706575,0.009703394,-0.0073344745,-0.010150366,0.0160207,-0.038008,-0.027728004,-0.0028447537,-0.011540544,0.0063069714,3.0094366e-06,0.01246594,0.008420675,0.011799406,0.036867384,-0.017550463,-0.01512408
1984,1984,ћЁ““,ну он попытаетс€ схватить теб€ .,2,1,0,0,0,0,0,0,0,0,0,0,1,-0.031903677,-0.029683713,-0.057228036,0.012213846,0.0057560136,-0.0005498259,-0.012552874,0.031780668,-0.042592436,-0.017221004,-0.0037779894,-0.012351154,0.015571231,0.005991257,0.017274274,0.054073144,-0.0057317317,0.0207762,-0.014341993,-0.020590607
